iter,CFL,dt_min,dt_avg,R2_rho,R2_rhou,R2_rhov,R2_rhoE,CL,CD,CM
7520,7.2,2.64286e-06,0.00450222,1.18264e-07,8.75856e-08,1.10875e-07,3.78849e-07,5.74172e-16,-8.3801e-05,-4.94527e-06
7530,7.2,2.64289e-06,0.00450222,1.19092e-07,7.89549e-08,1.12254e-07,3.89539e-07,3.69897e-15,-9.27502e-05,-5.47338e-06
7540,7.2,2.64285e-06,0.00450221,1.40036e-07,7.47107e-08,7.34652e-08,4.72667e-07,-7.79302e-15,-6.77283e-05,-3.99679e-06
7550,7.2,2.64286e-06,0.00450222,1.17037e-07,9.35439e-08,9.98784e-08,3.75803e-07,3.51881e-15,-0.000155679,-9.18693e-06
7560,7.2,2.64285e-06,0.00450222,1.26483e-07,9.09765e-08,8.46638e-08,4.15137e-07,-8.65267e-15,-0.000166531,-9.82732e-06
7570,7.2,2.64286e-06,0.00450222,1.1708e-07,9.64569e-08,8.84561e-08,3.72667e-07,6.17956e-15,-5.87556e-05,-3.46729e-06
7580,7.2,2.64289e-06,0.00450222,1.24471e-07,8.15769e-08,8.81342e-08,4.18808e-07,5.73566e-15,-8.87594e-05,-5.23788e-06
7590,7.2,2.64286e-06,0.00450222,1.17752e-07,6.89973e-08,9.98497e-08,3.82602e-07,-6.89451e-15,-0.000105262,-6.21172e-06
7600,7.2,2.64284e-06,0.00450221,1.15413e-07,6.96017e-08,1.06877e-07,3.65215e-07,-1.10237e-15,-0.000119735,-7.06583e-06
7610,7.2,2.64286e-06,0.00450222,1.35142e-07,8.3266e-08,7.19772e-08,4.46685e-07,2.52853e-15,-0.000171067,-1.0095e-05
7620,7.2,2.64286e-06,0.00450222,1.27421e-07,1.04e-07,6.34729e-08,4.08252e-07,-3.72588e-15,-7.62465e-05,-4.49946e-06
7630,7.2,2.64288e-06,0.00450222,1.26103e-07,8.50656e-08,7.86498e-08,4.16503e-07,2.25481e-15,-7.25961e-05,-4.28405e-06
7640,7.2,2.64287e-06,0.00450222,1.06253e-07,7.95548e-08,1.14204e-07,3.38718e-07,-6.53508e-15,-0.000112877,-6.66113e-06
7650,7.2,2.64284e-06,0.00450221,1.16958e-07,6.88823e-08,9.74831e-08,3.83528e-07,1.19824e-15,-0.000117405,-6.92832e-06
7660,7.2,2.64287e-06,0.00450222,1.30147e-07,7.68051e-08,7.38426e-08,4.39356e-07,-5.20283e-15,-0.000168937,-9.96933e-06
7670,7.2,2.64286e-06,0.00450222,1.1048e-07,9.28052e-08,8.86659e-08,3.50248e-07,2.43372e-15,-8.98399e-05,-5.30164e-06
7680,7.2,2.64287e-06,0.00450222,1.20673e-07,8.48897e-08,7.55222e-08,3.98303e-07,-7.61998e-16,-4.48781e-05,-2.64835e-06
7690,7.2,2.64287e-06,0.00450222,1.06284e-07,8.80716e-08,9.18956e-08,3.37741e-07,6.17012e-15,-0.000135551,-7.99917e-06
7700,7.2,2.64284e-06,0.00450221,1.21976e-07,7.01283e-08,7.76658e-08,4.11807e-07,7.67879e-16,-0.000127229,-7.50807e-06
7710,7.2,2.64285e-06,0.00450222,1.05887e-07,6.62489e-08,1.05167e-07,3.38171e-07,-1.77045e-15,-0.000132197,-7.8012e-06
7720,7.2,2.64288e-06,0.00450222,1.16064e-07,6.90799e-08,9.08468e-08,3.70924e-07,5.15899e-16,-0.00011714,-6.91267e-06
7730,7.2,2.64287e-06,0.00450222,1.25312e-07,8.61292e-08,6.75639e-08,4.11686e-07,-6.25797e-15,-4.605e-05,-2.71751e-06
7740,7.2,2.64287e-06,0.00450222,1.21342e-07,9.75723e-08,5.76777e-08,3.92688e-07,-3.25489e-15,-0.000119656,-7.06117e-06
7750,7.2,2.64285e-06,0.00450221,1.17277e-07,7.53107e-08,7.95601e-08,3.87372e-07,7.90849e-15,-0.000140468,-8.28933e-06
7760,7.2,2.64285e-06,0.00450222,9.64806e-08,7.06454e-08,1.14673e-07,3.06943e-07,-3.63535e-17,-0.000124242,-7.33176e-06
7770,7.2,2.64288e-06,0.00450222,1.16392e-07,6.42632e-08,8.15886e-08,3.83673e-07,6.17475e-16,-0.000121714,-7.18261e-06
7780,7.2,2.64286e-06,0.00450222,1.19051e-07,8.05271e-08,7.34401e-08,3.98185e-07,4.01528e-15,-4.77155e-05,-2.81579e-06
7790,7.2,2.64287e-06,0.00450222,1.07619e-07,8.84303e-08,7.82548e-08,3.45127e-07,1.76582e-15,-0.000103074,-6.08264e-06
7800,7.2,2.64285e-06,0.00450222,1.10966e-07,7.96528e-08,7.28543e-08,3.62806e-07,-6.26047e-15,-0.000170361,-1.00534e-05
7810,7.2,2.64285e-06,0.00450222,1.01401e-07,7.78638e-08,9.13564e-08,3.29132e-07,7.06399e-15,-0.000105566,-6.22967e-06
7820,7.2,2.64288e-06,0.00450222,1.17217e-07,6.3379e-08,7.23442e-08,3.93702e-07,1.7897e-15,-0.000107096,-6.31998e-06
7830,7.2,2.64288e-06,0.00450222,9.83735e-08,6.54491e-08,1.03474e-07,3.09458e-07,1.33546e-15,-8.12823e-05,-4.79664e-06
7840,7.2,2.64285e-06,0.00450221,1.14456e-07,6.89022e-08,7.8818e-08,3.69828e-07,-5.6642e-15,-8.41289e-05,-4.96462e-06
7850,7.2,2.64286e-06,0.00450222,1.15864e-07,8.80251e-08,6.23368e-08,3.76486e-07,2.38205e-15,-0.000165529,-9.76822e-06
7860,7.2,2.64285e-06,0.00450222,1.16247e-07,8.75711e-08,5.60541e-08,3.82579e-07,4.40893e-15,-0.000119429,-7.04775e-06
7870,7.2,2.64287e-06,0.00450222,1.07885e-07,6.75275e-08,8.31245e-08,3.54649e-07,2.21507e-16,-9.55038e-05,-5.63588e-06
7880,7.2,2.64288e-06,0.00450222,9.01378e-08,6.29428e-08,1.09627e-07,2.85589e-07,-1.01597e-14,-9.03601e-05,-5.33234e-06
7890,7.2,2.64285e-06,0.00450221,1.15002e-07,6.40251e-08,6.89524e-08,3.82618e-07,-2.03098e-15,-7.76482e-05,-4.58218e-06
7900,7.2,2.64286e-06,0.00450222,1.08126e-07,8.3488e-08,7.06327e-08,3.55142e-07,-4.21059e-15,-0.00016319,-9.63015e-06
7910,7.2,2.64285e-06,0.00450222,1.05722e-07,8.133e-08,6.96244e-08,3.46624e-07,2.68357e-15,-0.000139299,-8.22031e-06
7920,7.2,2.64287e-06,0.00450222,9.93305e-08,7.46234e-08,7.63221e-08,3.18822e-07,3.87414e-16,-6.5087e-05,-3.84092e-06
7930,7.2,2.64288e-06,0.00450222,1.01141e-07,6.74515e-08,8.48762e-08,3.35846e-07,-3.49065e-15,-0.000103796,-6.12524e-06
7940,7.2,2.64286e-06,0.00450221,1.10086e-07,6.03839e-08,7.35729e-08,3.6656e-07,4.4542e-15,-9.57423e-05,-5.64995e-06
7950,7.2,2.64285e-06,0.00450222,9.51135e-08,6.56263e-08,9.49401e-08,2.96428e-07,1.08401e-15,-0.000134275,-7.92388e-06
7960,7.2,2.64286e-06,0.00450222,1.09868e-07,6.87287e-08,7.1863e-08,3.57923e-07,5.58258e-15,-0.000151221,-8.92385e-06
7970,7.2,2.64286e-06,0.00450222,1.07641e-07,8.71771e-08,5.83237e-08,3.46914e-07,-7.955e-16,-7.15991e-05,-4.22522e-06
7980,7.2,2.64288e-06,0.00450222,1.11443e-07,7.59708e-08,5.50002e-08,3.71858e-07,-2.66468e-15,-9.20184e-05,-5.4302e-06
7990,7.2,2.64286e-06,0.00450222,9.79e-08,6.12875e-08,8.82911e-08,3.20338e-07,-7.62711e-15,-0.000106641,-6.29312e-06
8000,7.2,2.64285e-06,0.00450222,8.75667e-08,5.83139e-08,9.9185e-08,2.76597e-07,2.47364e-15,-0.000123877,-7.31023e-06
8010,7.2,2.64287e-06,0.00450222,1.11009e-07,6.62229e-08,6.14776e-08,3.72248e-07,7.25021e-15,-0.000158798,-9.37098e-06
8020,7.2,2.64286e-06,0.00450222,9.9209e-08,8.37059e-08,6.64109e-08,3.20786e-07,4.46934e-16,-7.58139e-05,-4.47394e-06
8030,7.2,2.64288e-06,0.00450222,1.02369e-07,7.3066e-08,6.30254e-08,3.40382e-07,-1.50404e-16,-6.89194e-05,-4.06708e-06
8040,7.2,2.64287e-06,0.00450222,8.88736e-08,6.84245e-08,8.17181e-08,2.81071e-07,5.0077e-15,-0.000135894,-8.01938e-06
8050,7.2,2.64285e-06,0.00450221,1.02198e-07,5.89206e-08,7.37692e-08,3.42757e-07,-7.1791e-15,-0.00011609,-6.8507e-06
8060,7.2,2.64286e-06,0.00450222,1.01725e-07,6.00206e-08,7.62617e-08,3.35101e-07,-4.99825e-15,-0.000138973,-8.20107e-06
8070,7.2,2.64287e-06,0.00450222,9.37925e-08,6.54292e-08,8.31831e-08,2.92665e-07,4.88563e-15,-9.92937e-05,-5.85953e-06
8080,7.2,2.64286e-06,0.00450222,1.02948e-07,6.86947e-08,6.80003e-08,3.35883e-07,-1.02451e-14,-6.22661e-05,-3.67445e-06
8090,7.2,2.64287e-06,0.00450222,1.0082e-07,8.26335e-08,5.74219e-08,3.25834e-07,3.33935e-15,-0.000129143,-7.62102e-06
8100,7.2,2.64285e-06,0.00450221,1.06382e-07,6.50078e-08,5.34805e-08,3.5736e-07,1.28324e-15,-0.00012618,-7.44615e-06
8110,7.2,2.64286e-06,0.00450222,8.78105e-08,5.64637e-08,9.16914e-08,2.85751e-07,-1.43899e-15,-0.000127963,-7.55137e-06
8120,7.2,2.64287e-06,0.00450222,8.77279e-08,5.68512e-08,8.55343e-08,2.78936e-07,-3.97198e-15,-0.000111083,-6.55525e-06
8130,7.2,2.64286e-06,0.00450222,1.04011e-07,6.89609e-08,5.76435e-08,3.48607e-07,-1.11074e-14,-5.44608e-05,-3.21385e-06
8140,7.2,2.64287e-06,0.00450222,9.32615e-08,7.98932e-08,6.21312e-08,3.01769e-07,-1.19842e-15,-0.000122121,-7.20663e-06
8150,7.2,2.64285e-06,0.00450222,9.62685e-08,6.50364e-08,5.99181e-08,3.19736e-07,6.18544e-16,-0.00015198,-8.96864e-06
8160,7.2,2.64285e-06,0.00450222,8.21303e-08,6.10313e-08,8.40507e-08,2.60278e-07,2.49235e-15,-0.000101401,-5.98388e-06
8170,7.2,2.64288e-06,0.00450222,1.01672e-07,5.37848e-08,6.19836e-08,3.41192e-07,3.85098e-16,-0.000113537,-6.70003e-06
8180,7.2,2.64287e-06,0.00450222,9.37288e-08,6.11218e-08,7.53751e-08,3.04568e-07,-3.47265e-15,-7.42579e-05,-4.38212e-06
8190,7.2,2.64286e-06,0.00450222,9.20794e-08,6.37727e-08,7.25956e-08,2.90614e-07,9.16679e-16,-0.000104135,-6.14524e-06
8200,7.2,2.64286e-06,0.00450222,9.48038e-08,6.83931e-08,6.55354e-08,3.07271e-07,-5.00324e-15,-0.000155111,-9.15344e-06
8210,7.2,2.64285e-06,0.00450222,9.52222e-08,7.45321e-08,5.77519e-08,3.11637e-07,5.96073e-15,-0.000107585,-6.34879e-06
8220,7.2,2.64288e-06,0.00450222,1.00433e-07,5.62557e-08,5.33192e-08,3.37955e-07,-3.35397e-15,-0.000104428,-6.16251e-06
8230,7.2,2.64287e-06,0.00450222,7.88671e-08,5.36459e-08,9.04001e-08,2.53552e-07,-5.11212e-15,-8.60547e-05,-5.07827e-06
8240,7.2,2.64286e-06,0.00450222,8.84562e-08,5.6896e-08,7.17706e-08,2.85773e-07,1.69026e-15,-9.09663e-05,-5.36811e-06
8250,7.2,2.64286e-06,0.00450222,9.49537e-08,7.0525e-08,5.54129e-08,3.14602e-07,-5.31403e-15,-0.000162376,-9.58212e-06
8260,7.2,2.64285e-06,0.00450222,8.96171e-08,7.24798e-08,5.78071e-08,2.94685e-07,4.5907e-15,-0.000117797,-6.95145e-06
8270,7.2,2.64287e-06,0.00450222,8.76233e-08,5.81871e-08,6.16039e-08,2.87015e-07,7.84416e-15,-7.71414e-05,-4.55228e-06
8280,7.2,2.64288e-06,0.00450222,7.96393e-08,5.36556e-08,8.07239e-08,2.56154e-07,-2.13363e-15,-0.000108548,-6.40562e-06
8290,7.2,2.64285e-06,0.00450221,9.84311e-08,5.18786e-08,5.39905e-08,3.29424e-07,1.20376e-15,-9.31016e-05,-5.49412e-06
8300,7.2,2.64286e-06,0.00450222,8.73556e-08,6.23918e-08,6.96422e-08,2.79492e-07,5.91725e-15,-0.000143914,-8.49264e-06
8310,7.2,2.64286e-06,0.00450222,8.88761e-08,6.05831e-08,6.54868e-08,2.84745e-07,1.8665e-15,-0.000131089,-7.73587e-06
8320,7.2,2.64286e-06,0.00450222,8.64213e-08,6.67936e-08,6.44571e-08,2.77067e-07,-6.75053e-15,-7.57508e-05,-4.47021e-06
8330,7.2,2.64288e-06,0.00450222,9.06844e-08,6.44043e-08,5.59804e-08,3.00972e-07,6.62133e-15,-0.000103448,-6.10471e-06
8340,7.2,2.64285e-06,0.00450221,9.31806e-08,5.05495e-08,5.58801e-08,3.13617e-07,4.10902e-15,-0.000101763,-6.00525e-06
8350,7.2,2.64286e-06,0.00450222,7.26355e-08,5.28033e-08,8.39349e-08,2.2922e-07,2.45315e-15,-0.000131025,-7.73204e-06
8360,7.2,2.64286e-06,0.00450222,8.7661e-08,5.69334e-08,6.06032e-08,2.8783e-07,2.68107e-15,-0.000145323,-8.57579e-06
8370,7.2,2.64286e-06,0.00450222,8.57038e-08,6.98407e-08,5.41107e-08,2.7917e-07,-5.43467e-15,-6.9865e-05,-4.12288e-06
8380,7.2,2.64287e-06,0.00450222,8.66425e-08,6.32866e-08,5.29293e-08,2.89623e-07,-4.88634e-16,-9.00267e-05,-5.31266e-06
8390,7.2,2.64286e-06,0.00450222,7.79874e-08,5.24029e-08,6.63947e-08,2.50494e-07,-9.60338e-15,-0.000129118,-7.61951e-06
8400,7.2,2.64285e-06,0.00450222,7.98355e-08,4.77919e-08,7.20833e-08,2.60109e-07,-2.17765e-15,-0.000113415,-6.69285e-06
8410,7.2,2.64287e-06,0.00450222,9.29119e-08,5.21714e-08,5.06994e-08,3.09674e-07,5.82904e-16,-0.000139707,-8.24442e-06
8420,7.2,2.64287e-06,0.00450222,8.27779e-08,6.24483e-08,6.10466e-08,2.62073e-07,-3.07579e-16,-8.61758e-05,-5.08541e-06
8430,7.2,2.64287e-06,0.00450222,8.40353e-08,5.66688e-08,6.13898e-08,2.72126e-07,4.06767e-15,-8.02126e-05,-4.73352e-06
8440,7.2,2.64287e-06,0.00450222,7.85565e-08,6.31139e-08,6.47914e-08,2.50174e-07,2.92592e-15,-0.00013019,-7.68278e-06
8450,7.2,2.64285e-06,0.00450221,8.70418e-08,5.45476e-08,5.09592e-08,2.91604e-07,-3.42685e-15,-0.000117249,-6.9191e-06
8460,7.2,2.64287e-06,0.00450222,8.47861e-08,4.78196e-08,5.95642e-08,2.84954e-07,-4.53866e-15,-0.000131127,-7.73806e-06
8470,7.2,2.64287e-06,0.00450222,6.98424e-08,5.27688e-08,7.39939e-08,2.18118e-07,-1.15654e-15,-0.000100132,-5.90901e-06
8480,7.2,2.64286e-06,0.00450222,8.42676e-08,5.66676e-08,5.31654e-08,2.78851e-07,9.49824e-17,-6.55467e-05,-3.86805e-06
8490,7.2,2.64287e-06,0.00450222,7.82429e-08,6.64459e-08,5.3331e-08,2.52718e-07,-4.8523e-15,-0.000133831,-7.89763e-06
8500,7.2,2.64285e-06,0.00450222,8.28055e-08,5.4388e-08,4.85824e-08,2.78351e-07,-5.49223e-16,-0.000133621,-7.88526e-06
8510,7.2,2.64286e-06,0.00450222,6.96335e-08,4.72822e-08,7.04362e-08,2.20137e-07,1.04588e-15,-0.000105054,-6.19947e-06
8520,7.2,2.64288e-06,0.00450222,8.04876e-08,4.43794e-08,6.07363e-08,2.63955e-07,4.31662e-15,-0.000112776,-6.65513e-06
8530,7.2,2.64286e-06,0.00450222,8.63584e-08,5.36439e-08,4.87927e-08,2.85753e-07,5.43556e-15,-7.31893e-05,-4.31905e-06
8540,7.2,2.64286e-06,0.00450222,7.92728e-08,6.0439e-08,5.29556e-08,2.51408e-07,-9.72617e-15,-0.000120148,-7.09018e-06
8550,7.2,2.64286e-06,0.00450222,7.79203e-08,5.30868e-08,5.92047e-08,2.52819e-07,2.97386e-15,-0.000141161,-8.33022e-06
8560,7.2,2.64285e-06,0.00450222,7.19537e-08,5.74113e-08,6.51765e-08,2.29991e-07,1.6965e-16,-0.000103469,-6.10593e-06
8570,7.2,2.64288e-06,0.00450222,8.38661e-08,4.69601e-08,4.46334e-08,2.82339e-07,-6.44188e-15,-0.000109991,-6.49079e-06
8580,7.2,2.64286e-06,0.00450222,7.61941e-08,4.74152e-08,6.14844e-08,2.54084e-07,-3.03231e-15,-8.20647e-05,-4.84281e-06
8590,7.2,2.64286e-06,0.00450222,6.95919e-08,5.2229e-08,6.31613e-08,2.19374e-07,1.47481e-15,-0.000105187,-6.20728e-06
8600,7.2,2.64286e-06,0.00450222,7.84556e-08,5.61134e-08,4.91644e-08,2.58391e-07,5.51896e-16,-0.000155566,-9.18029e-06
8610,7.2,2.64286e-06,0.00450222,7.36055e-08,6.05643e-08,5.19018e-08,2.40033e-07,3.80322e-15,-0.000102673,-6.05896e-06
8620,7.2,2.64287e-06,0.00450222,7.73975e-08,4.73041e-08,4.73912e-08,2.58553e-07,1.25028e-15,-9.13813e-05,-5.3926e-06
8630,7.2,2.64287e-06,0.00450222,6.43371e-08,4.29927e-08,7.0833e-08,2.02275e-07,-5.11355e-15,-0.000105646,-6.23442e-06
8640,7.2,2.64285e-06,0.00450222,7.99385e-08,4.31806e-08,5.04126e-08,2.63139e-07,3.06777e-15,-9.70674e-05,-5.72815e-06
8650,7.2,2.64286e-06,0.00450222,7.99941e-08,5.53048e-08,4.53338e-08,2.61701e-07,1.53041e-15,-0.000147218,-8.68764e-06
8660,7.2,2.64286e-06,0.00450222,7.59995e-08,5.64283e-08,4.76374e-08,2.44175e-07,-1.53504e-15,-0.000113753,-6.71281e-06
8670,7.2,2.64287e-06,0.00450222,7.10761e-08,5.00347e-08,5.87298e-08,2.29172e-07,2.04328e-15,-8.50548e-05,-5.01926e-06
8680,7.2,2.64288e-06,0.00450222,6.73644e-08,5.04708e-08,6.35093e-08,2.17669e-07,5.23633e-15,-0.00010806,-6.37685e-06
8690,7.2,2.64285e-06,0.00450221,8.04332e-08,4.25519e-08,4.04196e-08,2.71632e-07,-4.37614e-15,-9.92709e-05,-5.85818e-06
8700,7.2,2.64286e-06,0.00450222,6.87373e-08,4.8259e-08,6.00515e-08,2.25117e-07,1.2027e-14,-0.000137671,-8.12426e-06
8710,7.2,2.64286e-06,0.00450222,6.97665e-08,5.05756e-08,5.373e-08,2.24363e-07,9.34499e-16,-0.000129616,-7.6489e-06
8720,7.2,2.64286e-06,0.00450222,7.13519e-08,5.49819e-08,4.79287e-08,2.31641e-07,4.15731e-15,-7.15631e-05,-4.22309e-06
8730,7.2,2.64287e-06,0.00450222,7.13134e-08,5.3345e-08,4.8648e-08,2.37011e-07,-3.31369e-15,-0.000105833,-6.24542e-06
8740,7.2,2.64286e-06,0.00450222,7.07523e-08,4.24369e-08,5.03022e-08,2.33231e-07,-7.63976e-15,-0.000119005,-7.02273e-06
8750,7.2,2.64285e-06,0.00450222,6.23379e-08,3.99066e-08,6.69039e-08,1.9647e-07,5.17432e-15,-0.000117573,-6.93823e-06
8760,7.2,2.64287e-06,0.00450222,7.76197e-08,4.34324e-08,4.36774e-08,2.56225e-07,-4.38042e-15,-0.000133911,-7.90235e-06
8770,7.2,2.64286e-06,0.00450222,7.45694e-08,5.61116e-08,4.01994e-08,2.41116e-07,3.23796e-15,-7.96801e-05,-4.70209e-06
8780,7.2,2.64287e-06,0.00450222,7.24858e-08,5.11905e-08,4.49153e-08,2.36529e-07,-4.18065e-15,-9.68518e-05,-5.71542e-06
8790,7.2,2.64286e-06,0.00450222,6.40782e-08,4.68609e-08,5.98977e-08,2.04586e-07,-6.68851e-15,-0.000125052,-7.37955e-06
8800,7.2,2.64285e-06,0.00450222,6.50761e-08,4.37395e-08,5.86929e-08,2.12509e-07,1.39213e-15,-0.00011426,-6.74275e-06
8810,7.2,2.64287e-06,0.00450222,7.60977e-08,4.11303e-08,3.99176e-08,2.57511e-07,3.37107e-15,-0.000131854,-7.78098e-06
8820,7.2,2.64287e-06,0.00450222,6.35054e-08,4.90418e-08,5.56204e-08,2.03583e-07,-4.02918e-15,-9.01215e-05,-5.31826e-06
8830,7.2,2.64287e-06,0.00450222,6.85153e-08,4.82153e-08,4.69873e-08,2.23874e-07,-4.90648e-15,-8.03765e-05,-4.74318e-06
8840,7.2,2.64286e-06,0.00450222,6.46546e-08,5.2753e-08,4.84554e-08,2.07279e-07,-5.54373e-15,-0.000136922,-8.08007e-06
8850,7.2,2.64285e-06,0.00450222,6.99305e-08,4.62324e-08,4.38146e-08,2.35506e-07,3.76562e-15,-0.000119426,-7.04757e-06
8860,7.2,2.64286e-06,0.00450222,6.39595e-08,3.919e-08,5.47503e-08,2.07668e-07,2.81223e-15,-0.000112183,-6.62015e-06
8870,7.2,2.64287e-06,0.00450222,6.22996e-08,3.81155e-08,5.9891e-08,1.97371e-07,-1.56142e-15,-0.000106243,-6.2696e-06
8880,7.2,2.64286e-06,0.00450222,7.37861e-08,4.45803e-08,3.99223e-08,2.43579e-07,-1.7717e-15,-7.89578e-05,-4.65946e-06
8890,7.2,2.64286e-06,0.00450222,7.02073e-08,5.51452e-08,3.52695e-08,2.26052e-07,3.07757e-15,-0.000129579,-7.64674e-06
8900,7.2,2.64286e-06,0.00450222,6.85108e-08,4.57694e-08,4.37264e-08,2.25793e-07,4.52583e-15,-0.00012705,-7.49746e-06
8910,7.2,2.64286e-06,0.00450222,5.75472e-08,4.30465e-08,6.15199e-08,1.82282e-07,-4.62527e-15,-0.000105774,-6.24192e-06
8920,7.2,2.64287e-06,0.00450222,6.44466e-08,3.86739e-08,5.14207e-08,2.12164e-07,4.42622e-15,-0.000110305,-6.50933e-06
8930,7.2,2.64286e-06,0.00450222,7.07281e-08,4.17889e-08,4.11687e-08,2.38871e-07,-3.6897e-15,-8.12631e-05,-4.7955e-06
8940,7.2,2.64286e-06,0.00450222,6.067e-08,4.87174e-08,4.96787e-08,1.92951e-07,-8.84246e-16,-0.000118148,-6.97214e-06
8950,7.2,2.64286e-06,0.00450222,6.51061e-08,4.58502e-08,4.3269e-08,2.13609e-07,7.45479e-15,-0.000143678,-8.47873e-06
8960,7.2,2.64286e-06,0.00450222,5.99009e-08,4.90056e-08,4.90173e-08,1.92591e-07,2.9147e-15,-9.6164e-05,-5.67484e-06
8970,7.2,2.64287e-06,0.00450222,6.80721e-08,4.03516e-08,3.94106e-08,2.29771e-07,1.65854e-15,-0.000102571,-6.05292e-06
8980,7.2,2.64287e-06,0.00450222,5.82649e-08,3.70489e-08,5.73386e-08,1.86462e-07,5.41364e-15,-9.98085e-05,-5.88991e-06
8990,7.2,2.64286e-06,0.00450222,6.24403e-08,3.72688e-08,5.20769e-08,1.99198e-07,5.48118e-15,-0.000105953,-6.25249e-06
9000,7.2,2.64286e-06,0.00450222,6.90645e-08,4.60457e-08,3.69653e-08,2.26837e-07,-2.50198e-16,-0.000143255,-8.45375e-06
9010,7.2,2.64286e-06,0.00450222,6.6681e-08,5.20492e-08,3.22364e-08,2.16326e-07,-1.03037e-15,-0.000102511,-6.04941e-06
9020,7.2,2.64287e-06,0.00450222,6.39648e-08,4.09713e-08,4.38763e-08,2.11254e-07,-4.40555e-15,-9.55911e-05,-5.64103e-06
9030,7.2,2.64287e-06,0.00450222,5.2277e-08,3.88006e-08,6.16773e-08,1.64914e-07,6.89647e-16,-0.000106867,-6.30643e-06
9040,7.2,2.64285e-06,0.00450222,6.41845e-08,3.59753e-08,4.37636e-08,2.12964e-07,6.29147e-15,-0.000101477,-5.98838e-06
9050,7.2,2.64286e-06,0.00450222,6.48297e-08,4.33575e-08,4.1489e-08,2.16878e-07,-5.64139e-15,-0.000140288,-8.27867e-06
9060,7.2,2.64286e-06,0.00450222,5.93051e-08,4.67906e-08,4.37601e-08,1.90623e-07,2.03401e-15,-0.000115007,-6.78678e-06
9070,7.2,2.64287e-06,0.00450222,5.99206e-08,4.36018e-08,4.24101e-08,1.94894e-07,1.6719e-15,-7.9303e-05,-4.67984e-06
9080,7.2,2.64287e-06,0.00450222,5.76177e-08,4.39207e-08,4.77812e-08,1.88453e-07,-8.15637e-16,-0.000113827,-6.71715e-06
9090,7.2,2.64286e-06,0.00450222,6.50301e-08,3.62643e-08,3.7725e-08,2.18347e-07,9.95445e-16,-0.000111109,-6.55675e-06
9100,7.2,2.64286e-06,0.00450222,5.43513e-08,3.58577e-08,5.63914e-08,1.71657e-07,-2.67091e-15,-0.000123736,-7.30191e-06
9110,7.2,2.64287e-06,0.00450222,6.15411e-08,3.68688e-08,4.55771e-08,1.98042e-07,-1.51598e-15,-0.000123711,-7.30044e-06
9120,7.2,2.64286e-06,0.00450222,6.40848e-08,4.6987e-08,3.40243e-08,2.086e-07,8.48569e-15,-8.06732e-05,-4.76069e-06
9130,7.2,2.64287e-06,0.00450222,6.3671e-08,4.71835e-08,3.08153e-08,2.09661e-07,-2.99275e-15,-0.000108359,-6.39447e-06
9140,7.2,2.64286e-06,0.00450222,5.87909e-08,3.69681e-08,4.5508e-08,1.93489e-07,-3.93901e-15,-0.000118077,-6.96797e-06
9150,7.2,2.64285e-06,0.00450222,4.90124e-08,3.49279e-08,5.8979e-08,1.54402e-07,3.87218e-15,-0.000115975,-6.84391e-06
9160,7.2,2.64287e-06,0.00450222,6.30614e-08,3.53454e-08,3.7836e-08,2.10844e-07,3.32225e-15,-0.000128217,-7.56634e-06
9170,7.2,2.64286e-06,0.00450222,5.92783e-08,4.45454e-08,3.9917e-08,1.95133e-07,-5.89069e-15,-8.46356e-05,-4.99452e-06
9180,7.2,2.64287e-06,0.00450222,5.79751e-08,4.34154e-08,3.8865e-08,1.89455e-07,-5.69004e-16,-9.48617e-05,-5.59799e-06
9190,7.2,2.64286e-06,0.00450222,5.40558e-08,4.10812e-08,4.36104e-08,1.7307e-07,2.2737e-15,-0.000133484,-7.87715e-06
9200,7.2,2.64285e-06,0.00450222,5.70137e-08,3.84325e-08,4.39411e-08,1.89609e-07,3.63535e-16,-0.000111773,-6.59594e-06
9210,7.2,2.64287e-06,0.00450222,6.08658e-08,3.39503e-08,3.87719e-08,2.02715e-07,-7.40988e-15,-0.000117547,-6.93669e-06
9220,7.2,2.64287e-06,0.00450222,5.20632e-08,3.53036e-08,5.2258e-08,1.62886e-07,3.58617e-15,-9.86432e-05,-5.82114e-06
9230,7.2,2.64286e-06,0.00450222,5.92473e-08,3.66932e-08,4.11388e-08,1.92101e-07,-3.42151e-17,-8.89551e-05,-5.24942e-06
9240,7.2,2.64286e-06,0.00450222,5.93605e-08,4.65236e-08,3.18884e-08,1.91856e-07,6.72647e-15,-0.000131802,-7.77793e-06
9250,7.2,2.64285e-06,0.00450222,6.08615e-08,4.14066e-08,2.97081e-08,2.03169e-07,-9.16144e-16,-0.00011672,-6.88791e-06
9260,7.2,2.64286e-06,0.00450222,5.31295e-08,3.36207e-08,4.78129e-08,1.73751e-07,1.0817e-15,-0.000110099,-6.49715e-06
9270,7.2,2.64287e-06,0.00450222,4.78997e-08,3.22695e-08,5.33708e-08,1.51343e-07,-4.74039e-15,-0.000107044,-6.31689e-06
9280,7.2,2.64286e-06,0.00450222,6.04721e-08,3.59477e-08,3.43601e-08,2.03037e-07,1.1582e-14,-8.47296e-05,-5.00007e-06
9290,7.2,2.64286e-06,0.00450222,5.48683e-08,4.43307e-08,3.70333e-08,1.78182e-07,-8.31355e-15,-0.00012666,-7.4745e-06
